"","gbifID","class","order","family","genus","species","stateProvince","decimalLatitude","decimalLongitude","day","month","year"
"3066",1324147046,"Reptilia","Squamata","Teiidae","Ameiva","Ameiva ameiva","Florida",24.76391,-80.95753,5,1,2011
"3067",1324152016,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.58578,-80.5751,8,8,2013
"3068",1324146948,"Reptilia","Squamata","Agamidae","Agama","Agama picticauda","Florida",25.48479,-80.47871,13,1,2010
"3069",1324152108,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",25.1325,-80.4,22,7,2013
"3070",1324147135,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76214,-80.68002,27,12,2010
"3071",1324147093,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.15638,-80.76363,15,12,2010
"3072",1324152780,"Reptilia","Squamata","Iguanidae","Ctenosaura",NA,"Florida",30.17881,-85.72737,30,7,2013
"3073",1324146850,"Reptilia","Squamata","Iguanidae","Iguana","Iguana iguana","Florida",24.65515,-81.279202,6,7,2011
"3074",1324150011,"Reptilia","Squamata","Teiidae","Ameiva","Ameiva praesignis","Florida",25.673667,-80.1575,9,9,2012
"3075",1324151092,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",27.052,-82.43595,15,3,2013
"3076",1324153359,"Reptilia","Testudines","Emydidae","Pseudemys","Pseudemys concinna","Florida",27.877056,-82.313111,5,1,2014
"3077",1324152591,"Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia","Florida",29.63693,-82.33139,24,8,2013
"3078",1324138890,"Reptilia","Squamata","Colubridae","Storeria","Storeria occipitomaculata","Florida",29.841604,-81.954097,2,1,2010
"3079",1324152928,"Reptilia","Squamata","Teiidae","Ameiva","Ameiva ameiva","Florida",26.16175,-80.1249,16,11,2013
"3080",1324147870,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",25.74255,-80.26762,27,2,2012
"3081",1324152263,"Reptilia","Squamata","Pythonidae","Python","Python sebae","Florida",25.73916,-80.43303,30,8,2013
"3082",1324141354,"Reptilia","Testudines","Emydidae","Graptemys","Graptemys pseudogeographica","Florida",29.917,-82.574875,5,9,2010
"3083",1324139548,"Reptilia","Squamata","Scincidae","Plestiodon","Plestiodon laticeps","Florida",29.49247,-82.33514,9,6,2010
"3084",1324141357,"Amphibia","Caudata","Sirenidae","Pseudobranchus","Pseudobranchus axanthus","Florida",29.60266,-82.30288,3,9,2010
"3085",1324191510,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",26.02881,-81.42865,18,6,2012
"3086",1324191763,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",29.712791,-82.392439,16,4,2016
"3087",1324191177,"Reptilia","Squamata","Boidae","Eunectes","Eunectes murinus","Florida",28.543452,-80.93238,30,11,2015
"3088",1324190556,"Reptilia","Squamata","Viperidae","Crotalus","Crotalus horridus","Florida",30.32741,-82.523422,30,5,2015
"3089",1837125182,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",30.1364,-85.14982,30,7,2012
"3090",1839291742,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia fasciata","Florida",28.42713,-81.44983,19,12,2012
"3091",1324192258,"Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta","Florida",26.486195,-80.161439,20,2,2011
"3092",1324188965,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",26.37083,-80.21089,20,4,2014
"3093",1324188636,"Reptilia","Squamata","Teiidae","Aspidoscelis","Aspidoscelis sexlineatus","Florida",29.42815,-81.17846,18,5,2014
"3094",1324189965,"Reptilia","Testudines","Emydidae","Terrapene","Terrapene carolina","Florida",26.472728,-82.157725,14,6,2014
"3095",1837125213,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.14209,-85.14679,25,2,2013
"3096",1839291788,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",30.70305,-85.07919,22,7,2013
"3097",1324190105,"Reptilia","Squamata","Agamidae","Agama","Agama picticauda","Florida",25.02524,-80.49378,6,5,2015
"3098",1324191164,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes femoralis","Florida",30.12988,-81.544519,17,10,2015
"3099",1835184575,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.12174,-85.05975,1,2,2011
"3100",1343303288,"Reptilia","Crocodylia","Alligatoridae","Alligator","Alligator mississippiensis","Florida",26.96408,-80.288488,13,11,2016
"3101",1835184580,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",29.66418,-84.86647,5,3,2011
"3102",1324190073,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis carolinensis","Florida",25.504867,-80.48601,6,5,2015
"3103",1324189472,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.02459,-81.69908,24,7,2014
"3104",1324191418,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",26.02898,-81.45655,24,5,2011
"3105",1324189020,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.38828,-80.55808,25,4,2014
"3106",1324189390,"Reptilia","Squamata","Viperidae","Agkistrodon","Agkistrodon piscivorus","Florida",26.372833,-81.611167,6,10,2013
"3107",2861406301,"Reptilia","Squamata","Colubridae","Lampropeltis","Lampropeltis getula","Florida",30.8819,-85.0049,6,11,2013
"3108",1324192233,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia taxispilota","Florida",26.703201,-80.226677,29,3,2012
"3109",1324191842,"Amphibia","Caudata","Salamandridae","Notophthalmus","Notophthalmus viridescens","Florida",29.61618,-82.33632,4,6,2016
"3110",1845058607,"Amphibia","Anura","Ranidae","Lithobates","Lithobates clamitans","Florida",29.676949,-83.340835,30,4,2014
"3111",1324189425,"Reptilia","Squamata","Colubridae","Pantherophis","Pantherophis alleghaniensis","Florida",29.700909,-82.524967,11,11,2014
"3112",1324192092,"Reptilia","Squamata","Viperidae","Crotalus","Crotalus adamanteus","Florida",30.0063,-81.3364,20,9,2013
"3113",1836014037,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",26.60117,-81.34362,8,5,2012
"3114",1836014041,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",29.90353,-84.97775,18,7,2011
"3115",1801440154,"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus planirostris","Florida",29.097,-83.065,13,6,2014
"3116",1585354812,"Reptilia","Squamata","Boidae","Boa","Boa constrictor","Florida",25.629971,-80.301083,29,5,2016
"3117",1324189479,"Reptilia","Squamata","Chamaeleonidae","Furcifer","Furcifer oustaleti","Florida",25.427642,-80.511645,13,12,2014
"3118",1324189211,"Reptilia","Squamata","Colubridae","Farancia","Farancia abacura","Florida",27.281761,-80.878586,22,8,2014
"3119",1837125287,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.71053,-85.15334,25,2,2013
"3120",1839291900,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes femoralis","Florida",30.35139,-84.87896,23,7,2014
"3121",1837125290,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",30.06029,-81.51268,29,5,2012
"3122",1324188717,"Amphibia","Anura","Microhylidae","Gastrophryne","Gastrophryne carolinensis","Florida",28.13034,-82.68421,14,6,2014
"3123",1324189937,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",29.10058,-83.061,19,10,2014
"3124",1835184389,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",29.79349,-84.83074,5,3,2011
"3125",1324561042,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",26.350448,-80.290014,25,10,2016
"3126",1324189174,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.47511,-80.51691,5,8,2014
"3127",1324188558,"Reptilia","Testudines","Emydidae","Terrapene","Terrapene carolina","Florida",29.95437,-84.99361,7,5,2014
"3128",1836014058,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",30.13583,-85.20814,16,7,2011
"3129",1839291940,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.65605,-84.98596,22,7,2013
"3130",1324191051,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia clarkii","Florida",27.599075,-82.551369,23,10,2015
"3131",1324189105,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",27.79962,-82.27633,25,4,2014
"3132",1324191413,"Reptilia","Squamata","Colubridae","Tantilla","Tantilla relicta","Florida",28.70418,-81.85917,2,2,2016
"3133",1839291977,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",30.03192,-84.62356,20,7,2013
"3134",1837125317,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.71053,-85.15334,25,2,2013
"3135",1324561097,"Amphibia","Caudata","Plethodontidae","Eurycea","Eurycea sphagnicola","Florida",30.845,-86.954444,29,9,2016
"3136",1324190080,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",25.504867,-80.48601,6,5,2015
"3137",1835184601,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris feriarum","Florida",30.19702,-85.07587,5,2,2010
"3138",1324188713,"Reptilia","Squamata","Corytophanidae","Basiliscus","Basiliscus vittatus","Florida",25.4443,-80.47903,3,6,2014
"3139",1343303290,"Amphibia","Anura","Bombinatoridae","Bombina","Bombina orientalis","Florida",26.04591,-80.21976,12,11,2016
"3140",1324148291,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.761,-80.51119,30,4,2012
"3141",1324148285,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",25.79337,-80.25468,3,5,2012
"3142",1324149100,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.40061,-80.50126,5,7,2012
"3143",1324191317,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,27,11,2012
"3144",1837124777,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",29.44259,-83.18669,28,5,2012
"3145",1324191826,"Reptilia","Squamata","Colubridae","Liodytes","Liodytes pygaea","Florida",30.059443,-81.346403,6,5,2016
"3146",1585354876,"Reptilia","Squamata","Colubridae","Storeria","Storeria victa","Florida",24.9924,-80.5394,16,12,2016
"3147",1324151933,"Reptilia","Squamata","Boidae","Boa","Boa constrictor","Florida",25.63094,-80.3011,29,6,2013
"3148",1324147934,"Reptilia","Squamata","Colubridae","Diadophis","Diadophis punctatus","Florida",24.58106,-81.74445,6,12,2011
"3149",1324147107,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.7622,-80.68065,30,1,2011
"3150",1324146928,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",26.40031,-80.09823,27,6,2011
"3151",1324190048,"Reptilia","Squamata","Gekkonidae","Gekko","Gekko gecko","Florida",29.335214,-81.063011,10,4,2015
"3152",1324191248,"Reptilia","Squamata","Colubridae","Diadophis","Diadophis punctatus","Florida",28.132828,-82.687143,26,12,2015
"3153",1839291208,"Reptilia","Squamata","Colubridae","Nerodia",NA,"Florida",27.71065,-82.68658,12,7,2011
"3154",1324191025,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.2046,-80.4205,17,10,2015
"3155",1585354785,"Reptilia","Squamata","Colubridae","Tantilla","Tantilla relicta","Florida",29.17795,-81.77755,30,12,2016
"3156",1324149285,"Reptilia","Squamata","Varanidae","Varanus","Varanus jobiensis","Florida",26.44141,-80.08057,2,6,2012
"3157",1324190130,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis carolinensis","Florida",24.65515,-81.279202,7,5,2015
"3158",1324192285,"Reptilia","Squamata","Colubridae","Tantilla","Tantilla relicta","Florida",28.5846,-82.5082,28,9,2016
"3159",1324151247,"Reptilia","Crocodylia","Alligatoridae","Caiman","Caiman crocodilus","Florida",25.48951,-80.40302,25,4,2010
"3160",1324149793,"Reptilia","Squamata","Pythonidae","Python","Python regius","Florida",30.35855,-81.4651,6,8,2012
"3161",1324188998,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",27.31066,-82.45779,31,5,2014
"3162",1324139718,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.47133,-85.58586,27,6,2010
"3163",1324153142,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",25.43072,-80.51103,15,1,2014
"3164",1324190834,"Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta","Florida",24.57313,-81.74891,25,8,2015
"3165",1324147077,"Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina","Florida",25.53372,-80.49254,5,3,2011
"3166",1324152997,"Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia","Florida",27.58254,-81.04388,21,1,2014
"3167",1324150771,"Reptilia","Testudines","Chelydridae","Macrochelys","Macrochelys suwanniensis","Florida",29.94647,-82.92495,7,4,2012
"3168",1835184454,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.64865,-85.09435,1,6,2011
"3169",1836013829,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",29.90353,-84.97775,18,7,2011
"3170",1324561031,"Amphibia","Anura","Pipidae","Xenopus","Xenopus tropicalis","Florida",27.854,-82.32,5,7,2016
"3171",1324188733,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",27.82208,-82.24942,5,6,2014
"3172",1837124829,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",30.02919,-84.9899,27,6,2012
"3173",1324152977,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.0939,-80.84253,17,12,2013
"3174",1324153594,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis carolinensis","Florida",24.673792,-81.387878,7,3,2014
"3175",1324188759,"Reptilia","Squamata","Colubridae","Heterodon","Heterodon platirhinos","Florida",29.50364,-81.931392,23,6,2014
"3176",1324190342,"Reptilia","Squamata","Typhlopidae","Indotyphlops","Indotyphlops braminus","Florida",29.858824,-84.683492,17,4,2015
"3177",1324152341,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",26.68551,-81.72243,14,9,2013
"3178",1324152931,"Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta","Florida",25.75858,-80.37338,20,11,2013
"3179",1324191019,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia clarkii","Florida",24.580247,-81.652908,24,7,2015
"3180",1324151058,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris ornata","Florida",30.4363,-85.3359,25,2,2013
"3181",1836013836,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",25.40407,-80.5012,9,5,2012
"3182",1324151713,"Reptilia","Squamata","Varanidae","Varanus","Varanus salvator","Florida",26.01178,-80.34827,14,6,2013
"3183",1324145141,"Reptilia","Squamata","Colubridae","Pantherophis","Pantherophis guttatus","Florida",25.48587,-80.57008,2,12,2010
"3184",1324189432,"Reptilia","Squamata","Colubridae","Coluber","Coluber constrictor","Florida",26.377667,-81.827833,23,2,2014
"3185",1835184472,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris feriarum","Florida",30.19702,-85.07587,12,3,2010
"3186",1324192268,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",25.086376,-80.438263,10,9,2016
"3187",1324141613,"Reptilia","Squamata","Colubridae","Diadophis","Diadophis punctatus","Florida",29.67706,-82.34849,18,9,2010
"3188",1324151525,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.62471,-80.57568,10,5,2013
"3189",1324191388,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,1,7,2012
"3190",1324147017,"Reptilia","Squamata","Corytophanidae","Basiliscus","Basiliscus vittatus","Florida",27.22083,-80.22909,25,5,2011
"3191",1324191330,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,3,3,2012
"3192",1324151972,"Reptilia","Squamata","Colubridae","Heterodon","Heterodon platirhinos","Florida",26.69175,-81.43315,1,8,2013
"3193",1324146116,"Amphibia","Anura","Microhylidae","Kaloula","Kaloula pulchra","Florida",26.04591,-80.21976,21,1,2011
"3194",1836013847,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",28.62951,-80.95357,11,5,2012
"3195",1324139701,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.47133,-85.58586,27,6,2010
"3196",1324147078,"Reptilia","Squamata","Varanidae","Varanus","Varanus exanthematicus","Florida",26.6045,-81.94803,6,5,2011
"3197",1324147781,"Reptilia","Squamata","Rhineuridae","Rhineura","Rhineura floridana","Florida",28.19548,-81.24826,12,1,2012
"3198",1324151377,"Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta","Florida",24.70536,-81.38044,18,5,2013
"3199",1324192299,"Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta","Florida",30.271887,-81.509237,19,8,2016
"3200",1836013658,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",28.6294,-80.95309,11,5,2012
"3201",1839291369,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",30.6609,-84.60846,15,7,2013
"3202",1324149825,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",24.65134,-81.40521,16,8,2012
"3203",1324188991,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",25.46917,-80.50774,19,5,2014
"3204",1324188525,"Reptilia","Squamata","Colubridae","Liodytes","Liodytes pygaea","Florida",29.4155,-81.7552,3,4,2014
"3205",1324189469,"Reptilia","Crocodylia","Alligatoridae","Alligator","Alligator mississippiensis","Florida",30.303183,-83.223343,26,9,2012
"3206",1324188939,"Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus acutus","Florida",25.757816,-80.355383,27,9,2012
"3207",1324153786,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",29.694537,-82.354558,24,3,2014
"3208",1585354960,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",29.10058,-83.061,12,12,2014
"3209",1324139556,"Reptilia","Squamata","Pythonidae","Python","Python sebae","Florida",25.75239,-80.44971,23,4,2010
"3210",1324188779,"Reptilia","Squamata","Iguanidae","Iguana","Iguana iguana","Florida",27.92675,-81.95723,15,6,2014
"3211",1836013667,"Amphibia","Anura","Microhylidae","Gastrophryne","Gastrophryne carolinensis","Florida",26.59971,-81.37138,8,5,2012
"3212",1324189241,"Reptilia","Squamata","Boidae","Acrantophis","Acrantophis dumerili","Florida",30.3154,-85.46916,10,9,2014
"3213",1324191335,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,25,7,2010
"3214",1324150445,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.06697,-80.45165,1,12,2012
"3215",1324151013,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",27.88893,-82.26957,29,3,2013
"3216",1324188659,"Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus turcicus","Florida",29.644603,-82.344343,21,5,2014
"3217",1324189517,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",26.053497,-80.162859,22,4,2014
"3218",1324189413,"Amphibia","Caudata","Proteidae","Necturus","Necturus beyeri","Florida",30.53918,-85.92052,3,11,2014
"3219",3023502301,"Reptilia","Squamata","Colubridae","Masticophis","Masticophis flagellum","Florida",30.45898,-83.03586,22,5,2014
"3220",1324190142,"Reptilia","Squamata","Colubridae","Coluber","Coluber constrictor","Florida",28.13135,-82.67763,17,5,2015
"3221",1324190447,"Reptilia","Squamata","Colubridae","Heterodon","Heterodon platirhinos","Florida",29.48937,-81.81039,12,11,2013
"3222",1324153178,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",26.11969,-80.33859,1,1,2014
"3223",1324150616,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",26.09903,-80.18481,30,6,2011
"3224",1324189645,"Reptilia","Testudines","Chelydridae","Chelydra","Chelydra serpentina","Florida",24.71912,-81.39296,4,2,2013
"3225",1324153554,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis distichus","Florida",24.65515,-81.279202,5,3,2014
"3226",1324150507,"Reptilia","Crocodylia","Alligatoridae","Caiman","Caiman crocodilus","Florida",25.48973,-80.34867,17,12,2012
"3227",1835184515,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris feriarum","Florida",30.31265,-84.82891,21,1,2010
"3228",1324151233,"Reptilia","Squamata","Colubridae","Pantherophis","Pantherophis alleghaniensis","Florida",26.68537,-80.39308,30,3,2013
"3229",1324150956,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76169,-80.81119,27,3,2013
"3230",1324147187,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.39598,-80.5736,8,2,2010
"3231",1839291501,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia clarkii","Florida",27.80325,-80.43072,11,10,2013
"3232",1324189968,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",29.10058,-83.061,19,10,2014
"3233",1324190917,"Reptilia","Testudines","Trionychidae","Apalone","Apalone spinifera","Florida",30.366667,-82.112917,6,8,2015
"3234",1324151303,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",24.76503,-80.94878,16,5,2013
"3235",1324148425,"Reptilia","Squamata","Corytophanidae","Basiliscus","Basiliscus vittatus","Florida",26.12101,-80.26818,21,5,2012
"3236",1324191509,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.98375,-81.37088,2,2,2012
"3237",1324151320,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",24.76503,-80.94878,16,5,2013
"3238",1324188940,"Reptilia","Squamata","Corytophanidae","Basiliscus","Basiliscus vittatus","Florida",26.62749,-80.18935,15,5,2014
"3239",1324147854,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.13818,-80.94111,9,2,2012
"3240",1324151676,"Reptilia","Squamata","Pythonidae","Python","Python regius","Florida",29.83222,-82.05297,1,8,2013
"3241",2429077960,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",27.907857,-82.783635,3,10,2016
"3242",1324153374,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.761,-80.5829,5,2,2014
"3243",1324151415,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.62909,-80.57581,18,5,2013
"3244",1324150406,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",30.54519,-87.35201,15,11,2012
"3245",1324153395,"Reptilia","Squamata","Teiidae","Ameiva","Ameiva ameiva","Florida",26.04591,-80.21976,9,2,2014
"3246",1324152712,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.63378,-80.57601,25,9,2013
"3247",1324146961,"Reptilia","Testudines","Testudinidae","Centrochelys","Centrochelys sulcata","Florida",29.72441,-82.04778,9,6,2011
"3248",1801440156,"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus planirostris","Florida",29.097,-83.065,13,6,2014
"3249",1835184523,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.72086,-84.74989,7,3,2011
"3250",1835184525,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",29.72086,-84.74989,13,3,2011
"3251",1324188920,"Reptilia","Squamata","Viperidae","Sistrurus","Sistrurus miliarius","Florida",29.40201,-81.73683,20,5,2014
"3252",1839291554,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia clarkii","Florida",27.80325,-80.43072,11,10,2013
"3253",1836013697,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",29.90961,-85.17422,16,7,2011
"3254",1837125050,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",29.71054,-85.15328,25,2,2013
"3255",1324191150,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",26.120172,-80.337252,19,10,2015
"3256",1324147136,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76211,-80.71404,8,1,2011
"3257",1324189670,"Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia","Florida",29.64109,-82.33548,19,11,2014
"3258",1324147775,"Reptilia","Crocodylia","Alligatoridae","Alligator","Alligator mississippiensis","Florida",29.48952,-81.26458,17,3,2011
"3259",1324148480,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76208,-80.69244,18,5,2012
"3260",1324139542,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",26.70728,-81.42452,15,5,2010
"3261",1324139719,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.47133,-85.58586,27,6,2010
"3262",1324190569,"Reptilia","Squamata","Iguanidae","Iguana","Iguana iguana","Florida",24.571167,-81.667767,7,8,2015
"3263",1324148501,"Reptilia","Squamata","Agamidae","Agama","Agama picticauda","Florida",27.15521,-80.2196,9,6,2012
"3264",1324189142,"Reptilia","Squamata","Corytophanidae","Basiliscus","Basiliscus vittatus","Florida",26.08427,-80.23898,21,7,2014
"3265",1836013905,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus quercicus","Florida",26.92618,-80.28764,10,5,2012
"3266",1324152825,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.78686,-80.85405,22,7,2013
"3267",1324147966,"Reptilia","Squamata","Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus elegans","Florida",24.65515,-81.279202,29,3,2012
"3268",1324191503,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.98375,-81.37088,27,4,2012
"3269",1324151924,"Reptilia","Squamata","Gekkonidae","Gekko","Gekko gecko","Florida",25.39023,-80.68047,12,5,2013
"3270",1324153138,"Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia","Florida",29.63581,-82.37103,4,12,2013
"3271",1324152993,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.58614,-80.57512,1,12,2013
"3272",1324139054,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.60851,-80.574891,9,2,2010
"3273",1324191053,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia clarkii","Florida",27.599096,-82.551231,23,10,2015
"3274",1324189217,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76128,-80.89943,31,12,2013
"3275",1324190859,"Reptilia","Squamata","Viperidae","Crotalus","Crotalus adamanteus","Florida",29.486601,-82.97481,17,9,2015
"3276",1324189052,"Reptilia","Testudines","Chelydridae","Chelydra","Chelydra serpentina","Florida",28.713423,-81.458495,12,8,2014
